name,red,green,blue
Tomato 2,152.2992,152.5527,210.2753
Tomato 2,153.3149,153.7299,210.6897
Tomato 2,141.6633,141.6996,206.9525
Tomato 2,152.6027,152.937,210.3621
Tomato 2,151.0582,151.5909,209.6649
Tomato 2,150.4023,150.8217,209.373
Tomato 2,151.8766,152.3719,209.874
Tomato 2,149.7168,150.1401,208.9908
Tomato 2,148.924,149.5553,208.5953
Tomato 2,148.2521,148.7604,208.1292
Tomato 2,147.5265,148.2048,207.7499
Tomato 2,147.1776,147.6621,207.7639
Tomato 2,146.4955,147.2017,207.426
Tomato 2,143.2114,143.1867,207.6874
Tomato 2,147.8927,148.4171,207.9166
Tomato 2,145.6773,146.2571,206.7784
Tomato 2,145.4375,145.9198,206.6299
Tomato 2,144.9253,145.5106,206.2607
Tomato 2,144.8391,145.2442,206.174
Tomato 2,146.0766,146.563,206.629
Tomato 2,145.8748,146.1936,206.5106
Tomato 2,145.6583,146.2091,206.3029
Tomato 2,145.3508,145.7623,206.0315
Tomato 2,145.2395,145.7022,205.8777
Tomato 2,140.6385,140.8293,206.478
Tomato 2,145.225,145.4927,205.8819
Tomato 2,144.0755,144.4213,205.2257
Tomato 2,143.8765,144.1974,205.1152
Tomato 2,144.5166,144.7281,205.2669
Tomato 2,144.1887,144.4176,204.9732
Tomato 2,144.0195,144.2244,204.8374
Tomato 2,143.6322,143.8287,204.4707
Tomato 2,143.3835,143.7277,204.2461
Tomato 2,140.0748,140.1967,206.3898
Tomato 2,144.8841,145.2324,204.9205
Tomato 2,145.0877,145.4072,204.9241
Tomato 2,144.6805,145.2392,204.5306
Tomato 2,143.12,143.4409,203.8806
Tomato 2,143.1041,143.4994,203.7502
Tomato 2,144.1944,144.5384,204.1029
Tomato 2,139.6751,139.9297,206.1042
Tomato 2,146.0742,146.4604,204.2013
Tomato 2,139.1482,139.367,205.9104
Tomato 2,138.788,139.0589,205.6545
Tomato 2,140.2176,140.4518,206.0395
Tomato 2,143.5333,144.0544,202.646
Tomato 2,138.0271,138.3157,205.1116
Tomato 2,144.317,144.5082,207.2977
Tomato 2,143.796,144.2405,202.6929
Tomato 2,144.5191,145.0424,202.9606
Tomato 2,143.6949,144.041,202.7764
Tomato 2,143.734,144.185,202.6223
Tomato 2,143.0752,143.4437,202.5734
Tomato 2,143.5441,143.8254,203.1381
Tomato 2,143.5087,143.8796,203.314
Tomato 2,138.201,138.3674,205.2833
Tomato 2,145.319,145.7972,204.3363
Tomato 2,143.6706,144.2988,203.5989
Tomato 2,144.3431,144.7922,204.2789
Tomato 2,144.5262,145.1014,204.3475
Tomato 2,145.01,145.4523,204.5525
Tomato 2,145.1615,145.7032,204.5865
Tomato 2,145.5455,146.0067,204.8538
Tomato 2,146.0058,146.5443,204.9416
Tomato 2,146.2051,146.6564,205.1089
Tomato 2,146.5728,147.1009,205.161
Tomato 2,137.9625,138.2373,205.0675
Tomato 2,147.0086,147.3734,205.4152
Tomato 2,147.3259,147.8165,205.5511
Tomato 2,146.4378,146.6157,205.206
Tomato 2,146.5716,146.8509,205.258
Tomato 2,147.2025,147.3041,205.6266
Tomato 2,148.0184,148.168,206.1434
Tomato 2,148.6488,148.6164,206.603
Tomato 2,150.7471,150.8626,207.5121
Tomato 2,151.1159,151.1604,207.8079
Tomato 2,151.4116,151.5646,207.8576
Tomato 2,139.8361,139.9099,205.7986
Tomato 2,150.1194,150.199,207.2949
Tomato 2,150.5502,150.7077,207.3805
Tomato 2,151.0578,151.0424,207.4294
Tomato 2,151.1879,151.2711,207.332
Tomato 2,151.1973,151.2877,207.1539
Tomato 2,151.7884,151.9623,207.3183
Tomato 2,151.8983,151.9498,207.3292
Tomato 2,152.1038,152.2406,207.2236
Tomato 2,152.2889,152.4017,207.2959
Tomato 2,152.488,152.6707,207.394
Tomato 2,139.6255,139.8183,205.5286
Tomato 2,138.7116,138.7576,205.2651
Tomato 2,137.6566,137.864,204.5711
Tomato 2,139.5493,139.652,205.3007
Tomato 2,139.248,139.551,204.9273
Tomato 2,139.4754,139.5918,205.1394
Tomato 2,138.1621,138.4621,204.3105
Tomato 2,144.3971,144.476,207.4577
Tomato 2,139.1963,139.3702,204.0753
Tomato 2,139.1357,139.5356,203.8789
Tomato 2,139.4682,139.6988,203.8436
Tomato 2,137.5958,137.9489,202.931
Tomato 2,138.021,138.198,202.7972
Tomato 2,138.8866,139.2532,203.0086
Tomato 2,138.3965,138.6138,202.6394
Tomato 2,140.1578,140.5612,203.1659
Tomato 2,138.6378,138.9168,202.3332
Tomato 2,138.6803,139.0607,201.9161
Tomato 2,144.8247,144.8659,207.9545
Tomato 2,138.816,139.0766,201.7356
Tomato 2,138.706,139.1187,201.5301
Tomato 2,138.8695,139.125,201.275
Tomato 2,140.7786,141.1391,201.9488
Tomato 2,139.1595,139.3837,201.275
Tomato 2,140.9594,141.3356,202.053
Tomato 2,139.1534,139.4029,201.0532
Tomato 2,140.8734,141.2726,201.7543
Tomato 2,141.2302,141.607,201.9934
Tomato 2,140.9599,141.3745,201.7522
Tomato 2,145.3006,145.2385,208.233
Tomato 2,141.0147,141.3047,201.9336
Tomato 2,140.7916,141.2453,201.6704
Tomato 2,141.0633,141.4074,201.9222
Tomato 2,140.9423,141.3848,201.7843
Tomato 2,140.9421,141.3076,201.7687
Tomato 2,140.9382,141.511,201.8749
Tomato 2,140.9491,141.3599,202.0508
Tomato 2,140.9843,141.5206,202.0494
Tomato 2,141.1231,141.5724,202.3624
Tomato 2,140.9539,141.5447,202.2536
Tomato 2,144.3721,144.4692,207.9305
Tomato 2,141.1451,141.6917,202.4147
Tomato 2,140.8576,141.5827,202.337
Tomato 2,141.0183,141.616,202.5502
Tomato 2,141.1513,141.8757,202.5729
Tomato 2,142.1303,142.766,203.2304
Tomato 2,141.2609,141.9572,202.8457
Tomato 2,141.4864,142.1453,202.9458
Tomato 2,141.8298,142.569,203.2513
Tomato 2,142.2471,142.8695,203.7186
Tomato 2,143.4629,144.0916,204.2379
Tomato 2,145.5161,145.586,208.4984
Tomato 2,143.8392,144.2981,204.5191
Tomato 2,144.2464,144.9338,204.9069
Tomato 2,144.7921,145.2362,205.1905
Tomato 2,145.3607,145.9999,205.5643
Tomato 2,146.1204,146.5919,206.0128
Tomato 2,146.9546,147.5287,206.4165
Tomato 2,148.1342,148.4983,207.0178
Tomato 2,149.977,150.3703,207.8022
Tomato 2,152.6938,152.7792,208.8576
Tomato 2,153.0973,153.2366,209.0672
Tomato 2,145.6903,145.8322,208.5796
Tomato 2,153.7892,153.6597,209.524
Tomato 2,154.5603,154.5048,209.7291
Tomato 2,155.3339,155.032,210.2086
Tomato 2,156.1342,156.0004,210.5355
Tomato 2,156.7879,156.4898,210.9508
Tomato 2,158.7495,158.512,211.7388
Tomato 2,159.0343,158.6516,211.9494
Tomato 2,159.1008,158.8236,212.0712
Tomato 2,159.3085,158.8821,212.3163
Tomato 2,158.9711,158.6231,212.1145
Tomato 2,145.5757,145.5372,208.6784
Tomato 2,158.575,158.3068,212.2261
Tomato 2,158.1501,158.0707,211.9995
Tomato 2,158.1193,157.9032,212.2935
Tomato 2,157.583,157.5777,212.3285
Tomato 2,157.4091,157.35,212.5017
Tomato 2,157.1074,157.2424,212.5143
Tomato 2,157.8663,157.8966,213.1191
Tomato 2,157.6816,157.9297,213.2835
Tomato 2,157.899,157.9472,213.5938
Tomato 2,158.6049,158.8559,213.9248
Tomato 2,144.9551,145.0216,208.4507
Tomato 2,115.9673,114.4542,187.7351
Tomato 2,116.7445,115.5617,188.2935
Tomato 2,118.8235,117.439,189.3961
Tomato 2,122.4508,121.2303,191.2721
Tomato 2,122.1362,120.7811,191.5593
Tomato 2,125.3763,124.4006,193.2205
Tomato 2,124.758,123.6227,193.2794
Tomato 2,126.2684,125.3836,193.7831
Tomato 2,125.9698,124.8786,193.9391
Tomato 2,128.8834,128.0876,195.3022
Tomato 2,125.8688,124.9686,194.1236
Tomato 2,128.798,128.2156,195.6765
Tomato 2,129.5236,128.8363,195.8912
Tomato 2,130.8949,130.4595,196.6557
Tomato 2,129.0776,128.8389,195.6587
Tomato 2,129.6737,129.5229,195.9234
Tomato 2,131.7617,131.4106,196.8553
Tomato 2,134.6086,134.4552,197.9969
Tomato 2,135.321,135.0926,198.2079
Tomato 2,135.6475,135.6051,198.3621
Tomato 2,134.5928,134.4478,197.9117
Tomato 2,135.5106,135.4683,197.8588
Tomato 2,138.6907,138.4428,199.3519
Tomato 2,135.7814,135.6613,197.8119
Tomato 2,137.1667,136.9018,198.2439
Tomato 2,139.501,139.263,199.1663
Tomato 2,139.7549,139.5969,199.1693
Tomato 2,141.1883,141.0685,199.4344
Tomato 2,141.7322,141.3596,199.5601
Tomato 2,141.2681,140.986,198.9749
Tomato 2,143.0867,142.5911,199.7945
Tomato 2,143.362,143.0165,199.6207
Tomato 2,143.0971,142.616,199.2679
Tomato 2,142.367,141.9072,198.5072
Tomato 2,145.633,145.038,199.8185
Tomato 2,144.8164,144.3636,199.1948
Tomato 2,145.8426,145.3064,199.5689
Tomato 2,145.054,144.584,198.8374
Tomato 2,145.9502,145.344,198.7923
Tomato 2,143.5333,143.206,197.4456
Tomato 2,146.4052,145.8556,198.8712
Tomato 2,145.4817,145.1143,198.2037
Tomato 2,145.0477,144.6374,197.9136
Tomato 2,142.6799,142.3905,196.3627
Tomato 2,142.3791,142.0178,196.2202
Tomato 2,142.4522,142.3046,195.7692
Tomato 2,141.2304,141.0458,195.0206
Tomato 2,142.3816,142.4261,195.2982
Tomato 2,141.9421,141.8589,194.8582
Tomato 2,142.1752,141.9853,194.2248
Tomato 2,140.9717,141.0052,193.3747
Tomato 2,134.7089,134.7506,183.9609
Tomato 2,133.9804,133.977,182.933
Tomato 2,132.5451,132.7491,181.8968
Tomato 2,132.8849,133.1427,181.7794
Tomato 2,133.8272,133.8771,182.3659
Tomato 2,133.4507,133.713,181.9624
Tomato 2,127.9964,128.2241,178.4652
Tomato 2,124.7872,124.8105,176.378
Tomato 2,124.5069,124.6283,176.3019
Tomato 2,124.4344,124.4277,176.0457
Tomato 2,123.3088,123.4779,175.4555
Tomato 2,122.4515,122.3755,174.9076
Tomato 2,121.1964,121.3007,174.4824
Tomato 2,140.4466,140.3941,184.7435
Tomato 2,122.7131,122.7415,175.452
Tomato 2,122.6271,122.7862,175.4817
Tomato 2,119.2481,119.2004,173.4789
Tomato 2,118.2535,118.434,172.8848
Tomato 2,116.0604,115.9928,171.5598
Tomato 2,113.2631,113.4118,170.2409
Tomato 2,111.5835,111.5092,168.9459
Tomato 2,110.1201,110.3164,168.5952
Tomato 2,108.7317,108.6965,167.3885
Tomato 2,107.0418,107.2402,166.9713
Tomato 2,139.9115,139.9637,184.2503
Tomato 2,110.77,110.7033,169.1246
Tomato 2,108.1782,108.4408,167.9028
Tomato 2,102.8104,102.7671,165.0409
Tomato 2,103.412,103.5298,165.5246
Tomato 2,105.453,105.3427,167.1502
Tomato 2,101.1683,101.1698,164.5697
Tomato 2,100.542,100.428,164.4793
Tomato 2,99.0131,99.0425,163.684
Tomato 2,96.5311,96.3249,162.5233
Tomato 2,93.5303,93.4327,161.0447
Tomato 2,96.4409,95.8553,162.4988
Tomato 2,91.783,91.1559,160.144
Tomato 2,86.8436,85.9458,157.8507
Tomato 2,89.6319,88.745,159.5605
Tomato 2,84.5412,83.4385,156.7872
Tomato 2,87.77,86.6945,158.7971
Tomato 2,82.9191,81.3637,156.3643
Tomato 2,87.6908,86.3297,158.9049
Tomato 2,89.2721,87.4506,159.8536
Tomato 2,91.9887,90.421,161.7814
Tomato 2,95.1058,93.1183,163.5295
Tomato 2,97.626,95.6975,165.2169
Tomato 2,103.1203,101.132,168.2805
Tomato 2,105.0885,103.1736,169.724
Tomato 2,103.3628,101.0306,169.1215
Tomato 2,102.9113,100.6365,169.2629
Tomato 2,105.9334,103.5469,171.1451
Tomato 2,105.0507,102.7737,171.1195
Tomato 2,106.0577,103.4493,172.0616
Tomato 2,107.6974,105.3346,173.3452
Tomato 2,106.7331,104.1965,173.4644
Tomato 2,107.9175,105.6396,174.4791
Tomato 2,106.1608,103.6712,174.2048
Tomato 2,107.6188,105.38,175.7389
Tomato 2,104.8051,102.1965,174.9832
Tomato 2,103.4799,101.2368,175.0397
Tomato 2,102.5564,100.3123,175.3878
Tomato 2,98.5598,96.364,173.8828
Tomato 2,96.9394,94.6971,174.0847
Tomato 2,96.2989,94.1689,174.7243
Tomato 2,91.3661,89.2451,173.0471
Tomato 2,92.2673,90.6551,173.8651
Tomato 2,100.7794,99.1125,178.5686
Tomato 2,97.7262,96.4704,178.1121
Tomato 2,98.8527,97.5613,179.2703
Tomato 2,103.0848,102.0052,181.7054
Tomato 2,106.4596,105.542,183.8016
Tomato 2,105.3244,104.6594,183.5852
Tomato 2,104.7764,103.9514,183.8626
Tomato 2,108.8005,108.2466,186.1844
Tomato 2,108.9349,108.4028,186.4632
Tomato 2,112.7752,112.5731,188.3694
Tomato 2,113.8728,113.2327,189.0396
Tomato 2,111.2628,110.9542,187.9978
Tomato 2,115.4581,115.0458,190.1518
Tomato 2,118.7248,118.4392,191.8951
Tomato 2,119.1063,118.6059,191.9822
Tomato 2,122.9881,122.7064,193.6386
Tomato 2,123.3869,122.6693,193.4707
Tomato 2,128.0871,127.4704,195.3353
Tomato 2,129.0778,128.0483,195.6816
Tomato 2,132.4497,131.4581,196.88
Tomato 2,134.3832,133.1324,197.6523
Tomato 2,134.4353,133.2246,197.3935
Tomato 2,137.5771,136.0928,198.9514
Tomato 2,138.4189,137.068,199.1358
Tomato 2,142.9184,141.336,201.1929
Tomato 2,143.2841,141.8791,201.0712
Tomato 2,143.6185,142.0653,201.3417
Tomato 2,145.0844,143.5568,201.8032
Tomato 2,133.376,133.186,179.9138
Tomato 2,145.7807,144.2725,201.8116
Tomato 2,147.0138,145.5335,202.3488
Tomato 2,146.2446,144.6525,201.9611
Tomato 2,146.1719,144.8417,202.051
Tomato 2,146.1546,144.763,201.9613
Tomato 2,147.4763,146.4543,202.8196
Tomato 2,144.9618,143.7675,201.6965
Tomato 2,143.1332,142.216,200.6796
Tomato 2,142.0383,141.2115,200.1786
Tomato 2,140.4627,139.8344,199.3614
Tomato 2,141.2575,140.5206,199.6244
Tomato 2,140.997,140.6367,199.3608
Tomato 2,142.7692,142.3607,199.8248
Tomato 2,143.56,143.2826,200.2047
Tomato 2,142.21,141.7835,199.2457
Tomato 2,143.0749,142.8506,199.3597
Tomato 2,143.6434,143.4097,199.2911
Tomato 2,143.8797,143.6451,199.0667
Tomato 2,145.3766,145.3092,199.1149
Tomato 2,131.385,131.1603,178.5342
Tomato 2,144.0371,143.7533,198.0989
Tomato 2,143.8805,143.7169,196.7679
Tomato 2,143.2699,143.0971,195.9346
Tomato 2,142.9929,143.0025,195.574
Tomato 2,145.5081,145.4598,196.6952
Tomato 2,142.3885,142.3818,194.1028
Tomato 2,143.8628,143.9589,194.4928
Tomato 2,131.2454,131.1243,178.4291
Tomato 2,143.5959,143.6081,193.4953
Tomato 2,132.1603,132.0184,178.9288
Tomato 2,130.0907,129.954,177.6852
Tomato 2,126.3875,126.0114,175.5817
Tomato 2,128.4143,128.1638,176.6574
Tomato 2,124.1613,123.729,174.2296
Tomato 2,124.5623,124.2244,174.3751
Tomato 2,126.2095,125.6915,175.3678
Tomato 2,122.8549,122.3908,173.5255
Tomato 2,122.3519,121.7425,173.3141
Tomato 2,118.7597,118.2061,171.1724
Tomato 2,120.8902,120.0222,172.7163
Tomato 2,118.3401,117.5918,171.2957
Tomato 2,109.684,108.4148,166.2414
Tomato 2,111.5505,110.4985,167.6119
Tomato 2,113.7305,112.4222,169.28
Tomato 2,109.5311,108.2891,166.9901
Tomato 2,109.2631,107.872,166.9896
Tomato 2,109.5039,108.4223,167.3624
Tomato 2,108.6353,107.2274,166.9509
Tomato 2,99.1998,97.8716,161.6447
Tomato 2,98.2839,96.6697,161.4104
Tomato 2,93.2314,91.734,158.9233
Tomato 2,92.2518,90.4905,158.511
Tomato 2,90.3825,88.9489,157.9418
Tomato 2,88.4888,87.0767,157.2398
Tomato 2,85.367,83.9596,156.0518
Tomato 2,83.5809,81.8074,155.6126
Tomato 2,79.4905,78.0265,153.6564
Tomato 2,77.3676,75.7221,153.3675
Tomato 2,79.0946,77.7284,154.7832
Tomato 2,81.4269,79.949,156.8794
Tomato 2,82.5965,81.2762,157.8132
Tomato 2,84.1882,82.6407,159.1682
Tomato 2,85.3584,84.0804,160.3865
Tomato 2,86.6255,85.2955,161.6886
Tomato 2,87.5583,86.4289,162.5929
Tomato 2,88.42,87.0716,163.4171
Tomato 2,89.3431,88.327,164.4644
Tomato 2,90.0504,88.6262,165.1852
Tomato 2,90.7189,89.7069,166.0542
Tomato 2,91.3576,90.0573,167.2135
Tomato 2,91.3736,90.1992,167.3309
Tomato 2,92.0736,90.5637,168.3241
Tomato 2,92.2462,90.8825,168.6634
Tomato 2,92.663,91.1237,169.4847
Tomato 2,92.4144,91.0367,169.4602
Tomato 2,90.8229,89.265,169.1027
Tomato 2,92.1441,90.798,170.0322
Tomato 2,91.788,90.2501,170.0657
Tomato 2,91.7851,90.4598,170.3798
Tomato 2,91.9077,90.2145,171.0157
Tomato 2,91.2718,89.7729,170.7455
Tomato 2,91.0664,89.3305,171.0704
Tomato 2,90.7954,89.2367,171.4465
Tomato 2,90.1646,88.357,171.517
Tomato 2,89.0818,87.5824,171.045
Tomato 2,88.8325,86.9316,171.3906
Tomato 2,87.9473,86.4044,171.2148
Tomato 2,86.4323,84.6445,170.7624
Tomato 2,86.8403,85.2728,171.1978
Tomato 2,87.0506,85.3292,171.1744
Tomato 2,89.9186,88.4784,173.2939
Tomato 2,95.602,94.0437,176.341
Tomato 2,100.6718,99.5304,178.908
Tomato 2,98.9289,97.2616,178.3418
Tomato 2,106.8657,105.589,182.2843
Tomato 2,105.2505,103.6996,181.9616
Tomato 2,106.3521,104.9149,182.5103
Tomato 2,110.9764,109.3039,184.9078
Tomato 2,111.648,110.2697,185.3544
Tomato 2,157.3189,157.4386,211.0974
Tomato 2,106.5117,106.0154,184.5485
Tomato 2,108.3126,108.1186,185.8565
Tomato 2,115.5765,115.166,189.367
Tomato 2,115.5934,115.326,189.8418
Tomato 2,117.4263,117.0721,191.1058
Tomato 2,118.3289,118.1249,191.7382
Tomato 2,118.5238,118.271,192.4531
Tomato 2,119.5995,119.5297,193.2078
Tomato 2,122.6631,122.4656,194.6703
Tomato 2,129.0546,129.0532,197.6663
Tomato 2,159.4699,159.6936,209.3951
Tomato 2,127.8205,127.6232,197.5638
Tomato 2,128.2316,128.3738,197.9276
Tomato 2,130.833,130.8708,199.4626
Tomato 2,132.8669,133.0736,200.624
Tomato 2,133.6433,133.7567,201.3175
Tomato 2,134.6658,134.9862,201.8648
Tomato 2,135.5164,135.5408,202.532
Tomato 2,135.9311,136.4509,203.0711
Tomato 2,136.7845,137.0718,204.1586
Tomato 2,139.1279,139.5248,204.9827
Tomato 2,159.006,159.3507,208.9002
Tomato 2,139.4659,139.8712,204.891
Tomato 2,141.1249,141.6786,206.0984
Tomato 2,140.0177,140.4777,205.8549
Tomato 2,142.1431,142.6779,206.7402
Tomato 2,144.3421,144.6719,207.9912
Tomato 2,143.2477,143.7702,207.6764
Tomato 2,147.7101,148.0609,209.3879
Tomato 2,146.5235,146.9924,209.0268
Tomato 2,147.9399,148.2783,209.6892
Tomato 2,148.6738,149.0885,210.0519
Tomato 2,158.0612,158.3612,208.2923
Tomato 2,147.8427,148.1586,209.7619
Tomato 2,148.7285,149.0856,209.9895
Tomato 2,150.5803,150.8308,211.0301
Tomato 2,152.2015,152.524,211.4852
Tomato 2,150.6111,150.8186,210.8657
Tomato 2,150.4923,150.8812,210.7614
Tomato 2,155.1977,155.4559,212.5424
Tomato 2,152.5759,152.9991,211.3173
Tomato 2,153.4583,153.7018,211.3754
Tomato 2,156.4342,156.8503,212.4198
Tomato 2,157.811,158.2074,207.8067
Tomato 2,155.3444,155.6358,212.0737
Tomato 2,155.8515,156.2071,212.0517
Tomato 2,158.1019,158.3179,213.0402
Tomato 2,158.7581,158.9772,213.1127
Tomato 2,158.6955,158.7884,212.9266
Tomato 2,158.4727,158.6828,212.594
Tomato 2,160.0228,160.1525,213.2192
Tomato 2,161.2971,161.4987,213.5765
Tomato 2,162.5025,162.6243,213.9823
Tomato 2,162.2322,162.4516,213.6868
Tomato 2,159.1827,159.4782,208.1122
Tomato 2,161.7094,161.8845,213.2074
Tomato 2,162.7174,162.9123,213.5639
Tomato 2,165.1189,165.1998,214.5327
Tomato 2,164.4618,164.7254,214.0118
Tomato 2,158.6672,158.9997,206.9255
Tomato 2,157.2265,157.51,205.8278
Tomato 2,153.1212,153.5382,202.0478
Tomato 2,154.0411,154.4854,202.1855
Tomato 2,151.3417,151.7733,200.4863
Tomato 2,149.2427,149.4458,199.248
Tomato 2,149.2201,149.4561,199.2017
Tomato 2,156.5153,156.8584,210.6306
Tomato 2,148.0568,148.1863,198.7495
Tomato 2,148.778,149.0251,199.0139
Tomato 2,145.8764,145.9879,197.4791
Tomato 2,145.4055,145.7329,197.307
Tomato 2,143.36,143.6052,196.4378
Tomato 2,143.1361,143.4008,196.1838
Tomato 2,143.0564,143.2461,196.1792
Tomato 2,140.8517,141.18,194.8658
Tomato 2,138.8761,139.0152,193.9993
Tomato 2,140.7417,140.9438,194.7008
Tomato 2,135.3662,135.5652,192.1636
Tomato 2,136.3815,136.6404,192.4258
Tomato 2,134.0902,134.2584,191.6117
Tomato 2,133.1078,133.3534,190.9442
Tomato 2,131.9927,132.0345,190.4805
Tomato 2,127.0306,127.2538,187.954
Tomato 2,127.0403,127.0661,188.3966
Tomato 2,127.002,127.2432,188.1755
Tomato 2,124.7872,124.9519,187.2108
Tomato 2,120.93,121.3135,185.214
Tomato 2,121.1941,121.4087,185.5245
Tomato 2,121.3864,121.8166,185.6613
Tomato 2,117.1366,117.4552,183.6842
Tomato 2,117.4594,118.0462,184.0039
Tomato 2,115.5552,115.8569,183.4084
Tomato 2,112.254,112.8682,181.7167
Tomato 2,112.5185,112.8946,182.1757
Tomato 2,104.3772,104.9614,178.0699
Tomato 2,102.6401,102.9341,177.3175
Tomato 2,103.5444,104.1924,177.6841
Tomato 2,104.929,105.3703,178.6777
Tomato 2,105.8861,106.3501,179.1096
Tomato 2,102.934,103.2324,177.9064
Tomato 2,100.1444,100.6407,176.5122
Tomato 2,99.6276,100.0156,176.397
Tomato 2,96.7966,97.2561,175.3329
Tomato 2,92.3169,92.5217,173.4773
Tomato 2,93.1328,93.5907,173.7982
Tomato 2,92.9471,93.212,173.9569
Tomato 2,88.7848,89.41,172.2007
Tomato 2,85.7714,86.0573,171.0507
Tomato 2,84.3211,84.9293,170.5409
Tomato 2,85.7095,86.0378,171.6812
Tomato 2,88.4274,88.9328,173.1556
Tomato 2,91.4106,91.7779,175.0486
Tomato 2,87.5832,88.4447,173.5505
Tomato 2,88.0973,89.0022,173.8963
Tomato 2,88.5902,89.7697,174.3769
Tomato 2,89.729,90.5273,175.5554
Tomato 2,90.5844,91.7309,175.8598
Tomato 2,94.4891,95.2,178.3749
Tomato 2,93.6372,94.3689,178.1196
Tomato 2,94.6682,95.3816,179.4028
Tomato 2,95.2242,96.3278,180.21
Tomato 2,99.9007,100.8238,182.5309
Tomato 2,96.3619,97.5573,181.3887
Tomato 2,100.5524,101.5554,183.842
Tomato 2,106.0623,107.1998,186.5585
Tomato 2,105.8391,107.1532,187.0781
Tomato 2,104.438,105.7435,186.8286
Tomato 2,109.8205,110.8816,189.7133
Tomato 2,116.1618,117.323,192.947
Tomato 2,116.0458,117.0025,193.3027
Tomato 2,117.6066,118.7862,194.3269
Tomato 2,121.9778,122.9231,196.6286
Tomato 2,124.5342,125.6841,198.0932
Tomato 2,123.3937,124.383,198.1502
Tomato 2,126.2557,127.1895,199.4519
Tomato 2,130.3036,131.0969,201.5617
Tomato 2,132.9428,133.7216,202.728
Tomato 2,132.5836,133.1452,203.1239
Tomato 2,135.5811,136.2871,204.3226
Tomato 2,136.2192,136.6673,204.4077
Tomato 2,135.655,136.2678,204.7754
Tomato 2,138.0058,138.4592,205.9348
Tomato 2,140.7122,141.3068,207.152
Tomato 2,142.6774,143.2298,208.2353
Tomato 2,144.2104,144.8199,208.6371
Tomato 2,140.6802,141.1247,207.4273
Tomato 2,143.3333,143.9957,208.3864
Tomato 2,142.8332,143.3768,208.3413
Tomato 2,142.2807,143.0327,208.2228
Tomato 2,143.4928,144.0107,208.5329
Tomato 2,143.9056,144.5281,208.634
Tomato 2,145.8837,146.2962,209.6202
Tomato 2,148.5242,148.7738,210.1083
Tomato 2,149.4662,149.8687,210.2061
Tomato 2,153.194,153.4022,211.4619
Tomato 2,152.2309,152.5652,210.9281
Tomato 2,150.5959,150.8054,210.2133
Tomato 2,152.1062,152.6018,210.6043
Tomato 2,152.9468,153.2399,210.9742
Tomato 2,153.6833,154.06,211.0786
Tomato 2,154.1947,154.5948,210.9251
Tomato 2,156.6171,157.1392,211.8417
Tomato 2,156.6215,157.0182,211.7661
Tomato 2,155.3691,155.7953,210.8413
Tomato 2,156.4132,156.8749,211.1091
Tomato 2,157.2551,157.8044,211.2954
Tomato 2,156.9088,157.3828,210.9001
Tomato 2,157.9561,158.214,211.0612
Tomato 2,157.8977,158.4565,210.9921
Tomato 2,157.6227,157.9849,210.7573
Tomato 2,157.2576,157.7395,210.1706
Tomato 2,158.9419,159.2901,210.6886
Tomato 2,158.6229,159.0335,210.0924
Tomato 2,157.7671,158.1663,209.4623
Tomato 2,157.2782,157.7434,208.9475
Tomato 2,158.5688,158.9375,209.4245
Tomato 2,158.2875,158.7165,208.8706
Tomato 2,158.1286,158.4762,208.6012
Tomato 2,157.7658,158.1929,208.1163
Tomato 2,158.5413,158.8259,208.1717
Tomato 2,157.2878,157.6927,210.4604
Tomato 2,149.651,150.041,197.2036
Tomato 2,149.5786,150.1166,197.0416
Tomato 2,148.5928,148.9641,196.6626
Tomato 2,148.339,148.9025,196.4641
Tomato 2,146.7063,147.0817,195.5679
Tomato 2,147.4696,148.0218,196.0524
Tomato 2,145.8975,146.3064,195.2066
Tomato 2,144.8266,145.5381,194.7926
Tomato 2,157.8797,158.1514,210.5383
Tomato 2,146.0832,146.6454,195.6011
Tomato 2,145.9161,146.6439,195.5354
Tomato 2,144.2337,144.8362,194.6368
Tomato 2,142.3065,143.1358,193.7518
Tomato 2,141.8126,142.4685,193.6308
Tomato 2,140.0541,140.9014,193.0526
Tomato 2,138.3677,139.115,192.4362
Tomato 2,136.2259,136.9791,191.0803
Tomato 2,136.6823,137.4562,191.5312
Tomato 2,135.3298,136.1603,190.835
Tomato 2,158.7217,159.0735,210.5323
Tomato 2,137.5558,138.1359,192.0205
Tomato 2,135.3669,136.0566,190.7369
Tomato 2,134.9513,135.453,190.9798
Tomato 2,133.6727,134.1597,189.9173
Tomato 2,132.1709,132.5732,189.3581
Tomato 2,131.8122,132.3106,189.1896
Tomato 2,132.9993,133.2072,189.4469
Tomato 2,129.921,130.2001,188.0177
Tomato 2,128.1706,128.3484,187.3835
Tomato 2,129.8967,130.1244,188.4401
Tomato 2,159.0,159.2815,210.2357
Tomato 2,126.5665,126.5691,186.8677
Tomato 2,128.2761,128.3686,187.8475
Tomato 2,124.4958,124.4001,185.9877
Tomato 2,121.9465,121.9267,184.8715
Tomato 2,119.253,119.1456,183.6866
Tomato 2,114.7874,114.9942,181.6775
Tomato 2,113.9161,113.914,181.6129
Tomato 2,110.6849,110.8362,180.1863
Tomato 2,109.3863,109.3361,179.4584
Tomato 2,109.0752,109.1259,179.4719
Tomato 2,158.7029,159.1284,209.8777
Tomato 2,107.331,107.0823,178.9678
